0,1,2,3,4,5,6,7,8,9
7.0893836,7.546697,0.58242255,6.4506297,11.838987,0.72469884,1.0138228,0.0,0.0,0.0
8.575634,9.007586,0.6038194,7.3843007,14.48282,1.1125784,1.1934803,0.0,0.0,0.0
6.3598223,6.762565,0.0,4.492083,10.413364,0.20439348,0.0,0.0,0.0,0.0
10.475303,10.949859,1.8218615,10.257782,17.945713,1.8596711,2.0854557,0.59861946,0.0,0.0
7.0099454,7.3103704,0.43436533,6.144481,11.554517,0.65674806,0.7739504,0.020490188,0.0,0.0
8.030692,8.359692,0.9597216,7.3976293,13.471246,1.1410623,1.2613732,0.32513225,0.0,0.0
5.1946144,5.695322,0.0,4.1148562,8.715535,0.17988512,0.34140846,0.0,0.0,0.0
8.411977,8.709827,0.762539,6.9735394,14.283515,1.3421876,1.2721819,0.5801672,0.31148943,0.0
5.2357683,5.459261,0.0,4.46473,8.592834,0.0,0.08089289,0.0,0.0,0.0
8.277588,8.694058,0.83147115,6.8905926,13.986277,1.4231634,1.3801116,0.47313142,0.0,0.0
8.3528,9.256071,0.86776483,7.6359625,14.909841,1.4427516,1.6948147,0.39269873,0.0,0.0
7.652005,8.258254,0.44941145,6.980081,13.232979,0.7674058,1.1424685,0.06911239,0.0,0.0
8.471985,9.049457,0.0,7.354512,14.455952,0.39677608,0.33613658,0.0,0.21486771,0.0
7.367124,7.7817316,0.0,5.0289702,12.287948,0.9503333,0.59902334,0.0,0.0,0.0
6.7331824,7.19768,0.38331378,5.8659163,11.452708,0.64222544,1.0092244,0.13677925,0.06679183,0.0
10.381484,11.387862,1.1090682,9.336774,18.15234,1.8038263,1.8143181,0.12800401,0.0,0.0
9.851777,10.454606,1.187419,9.081915,16.908941,1.529115,1.606698,0.27207482,0.0,0.0
7.4078336,7.944392,0.1826374,5.958923,12.513754,0.83620065,0.9378905,0.04181059,0.04642641,0.0
6.9050736,7.317302,0.18451262,6.0169425,11.736203,0.6115159,0.71585864,0.0,0.0,0.0
5.0778255,5.3512745,0.0,3.5770583,8.253682,0.3822167,0.18496613,0.0,0.0,0.0
7.023436,7.5070057,0.21699253,6.1165004,12.026695,0.6838418,0.7053677,0.0,0.0,0.0
10.861052,11.575452,1.4942784,9.953273,18.779222,1.9007056,1.9574354,0.4011802,0.0,0.0
6.5262675,6.8521714,0.48979944,5.7404995,10.871432,0.7952547,0.8818204,0.0,0.0,0.0
6.4476423,6.8331943,0.0,5.590708,10.6926775,0.19211757,0.3363853,0.0,0.0,0.0
6.3231535,6.822806,0.19387409,5.3187537,10.586434,0.48578,0.7484611,0.0,0.0,0.0
7.2087665,7.6630993,0.23611301,6.2838593,12.248712,0.6869594,0.85266906,5.1725656e-05,0.0,0.0
10.197557,10.861577,1.3885128,10.163191,17.511173,1.1659355,1.7572634,0.36354154,0.0,0.0
9.096262,9.903387,0.33802506,7.081406,15.587942,1.1139171,1.1212586,0.0,0.0,0.0
5.0319448,5.4827504,0.0,3.6231008,8.212361,0.0,0.0,0.0,0.0,0.0
7.7752247,8.2184,0.46226227,6.7485895,13.097308,0.7731076,1.0145497,0.028076667,0.0,0.0
6.623854,7.0695066,0.14818183,5.3174667,11.058824,0.45294487,0.5988877,0.0,0.0,0.0
6.35847,6.5841155,0.3045586,5.629367,10.653845,0.7766665,0.7174623,0.0,0.0,0.0
7.1787424,7.6017585,0.39458153,6.5239754,12.218838,0.83056605,0.9144308,0.3248088,0.29665193,0.0
7.873958,8.508614,1.2972999,7.336776,13.519903,1.2042611,1.8574584,0.14423952,0.0,0.0
9.178934,9.776656,1.1138302,8.821007,15.898556,1.3582251,1.7445356,0.37437457,0.0,0.0
6.6983557,7.200423,0.47126102,6.402871,11.541474,0.68212885,0.7366658,0.0,0.0,0.0
5.744663,5.9853945,0.09045879,5.3594913,9.617359,0.27509677,0.42211616,0.0,0.02388632,0.0
8.34113,8.748104,0.21193162,7.1582484,14.061684,0.95455116,0.74300325,0.0,0.0,0.0
7.6580415,8.075851,0.08439999,6.267988,13.02122,0.72910833,0.76774466,0.0,0.08649066,0.0
7.944394,8.329234,0.5473846,6.917103,13.242855,0.8720284,0.99883586,0.057546888,0.0,0.0
7.4293027,7.7990317,0.6355677,6.167388,12.595641,1.0068183,1.2143983,0.31448406,0.22545692,0.0
7.7051096,8.324029,0.9812048,6.890377,13.505692,1.1584179,1.793818,0.5932381,0.3205872,0.0
7.360245,7.7919407,0.8822325,6.678562,12.35622,0.97509533,1.2547733,0.19709365,0.0,0.0
8.873959,9.639969,0.29551983,7.0718074,15.111236,1.0764897,0.9615453,0.0,0.0,0.0
6.2737603,6.51961,0.15984637,5.4790616,10.591271,0.58295554,0.63896066,0.12758617,0.13574335,0.0
8.42526,8.837116,0.6773824,7.594035,14.085098,0.8142995,1.1713357,0.0,0.0,0.0
7.3913226,7.811343,0.0,6.503144,12.485419,0.31233042,0.48331094,0.0,0.0,0.0
7.6846676,8.209971,0.078537665,6.3554893,13.090356,0.55947906,0.8490126,0.0,0.0,0.0
4.8330784,5.0505867,0.0,3.4757624,7.865486,0.16739014,0.09007716,0.0,0.44331625,0.0
9.940069,10.643237,0.73808056,9.655218,17.161253,0.8310122,1.2367263,0.21795979,0.0,0.0
8.658242,9.098735,1.3551779,8.104481,14.765479,1.3758814,1.6931155,0.29420614,0.0,0.0
9.216995,9.665304,1.0281216,8.636558,15.68068,1.4528475,1.4877467,0.24579626,0.0,0.0
6.735144,7.2651515,0.0,5.6259513,11.3643875,0.31713212,0.49385422,0.0,0.0,0.0
8.782859,9.52066,1.2071917,8.625841,15.209615,1.1288514,1.6036557,0.34302345,0.0,0.0
8.6937895,9.274111,0.057904355,8.099892,14.945346,0.5967886,0.55667233,0.0,0.0,0.0
6.948162,7.4029584,0.30145916,5.8618703,11.656867,0.69616956,0.85676587,0.0,0.0,0.0
8.38507,8.820875,1.4751958,7.896158,14.142889,1.444006,1.8024491,0.32042253,0.0,0.0
8.031411,8.50571,0.803899,7.1061006,13.553485,1.0064018,1.2780719,0.07571308,0.0,0.0
6.5131574,6.9489355,0.41764653,6.047081,11.002342,0.45252603,0.85252035,0.0,0.0,0.0
7.4012656,7.898496,0.27642295,5.8841414,12.21151,0.61630255,0.8139485,0.0,0.0,0.0
5.790234,6.2152643,0.0,4.3678308,9.653644,0.33370468,0.34643167,0.0,0.0,0.0
6.6693907,6.997934,0.43681943,5.5742893,10.939877,0.5092767,0.79891104,0.0,0.0,0.0
7.8409505,8.220719,1.0439668,7.4694805,13.286838,1.0224006,1.4084628,0.20577976,0.0,0.0
5.8507414,6.3483768,0.0,4.9900894,10.104907,0.3989197,0.5975126,0.067040145,0.29357934,0.0
6.3253164,6.957184,0.1100648,4.9149723,10.735826,0.57998157,0.84906286,0.0,0.0,0.0
6.385944,6.803179,0.5047129,6.1132627,10.736958,0.6607748,0.84557617,0.0,0.0,0.0
6.836973,7.183086,0.5846736,6.2259483,11.48808,0.86229414,0.85394835,0.0,0.0,0.0
5.691932,6.0511813,0.5019265,5.1548834,9.484667,0.6521356,0.9243135,0.0,0.0,0.0
8.380403,8.9272785,1.2457263,7.606764,14.227253,1.060226,1.7802497,0.12526576,0.0,0.0
5.97765,6.3465624,0.24647808,5.5102124,10.128527,0.40543228,0.68092275,0.012763862,0.0,0.0
6.325752,6.717331,0.2456359,5.487525,10.542095,0.4668969,0.73122835,0.0,0.0,0.0
7.9900675,8.332544,1.0693667,7.145826,13.563833,1.3177071,1.425938,0.3698803,0.0,0.0
8.862064,9.805588,0.5211267,7.426639,15.682213,1.4782119,1.326175,0.22423369,0.0,0.0
7.565396,8.127966,0.6215646,6.982623,13.000469,0.8470029,1.133519,0.047409523,0.0,0.0
7.517931,8.345411,0.5266428,6.181545,13.007877,0.87667876,1.2856747,0.0,0.0,0.0
7.726645,8.270028,0.3941698,6.8189754,13.327129,0.6851429,1.0782075,0.08811924,0.0,0.0
9.476076,10.141739,1.2033274,8.505063,16.337646,1.4085081,1.7543862,0.20250595,0.0,0.0
6.747498,7.2234087,0.39268142,5.9063106,11.547264,0.7706334,1.0735328,0.20707199,0.0023700856,0.0
6.974869,7.473159,0.52020395,6.183129,11.836585,0.7066697,1.0631198,0.0,0.0,0.0
6.2915497,6.633124,0.25831255,5.4214616,10.553111,0.67331403,0.60130084,0.016470004,0.0,0.0
9.634916,10.095985,0.5235514,8.778964,16.235607,0.8725739,0.96362525,0.027045105,0.0,0.0
5.68532,6.122557,0.0,3.8562078,9.247516,0.100236505,0.04481994,0.0,0.0,0.0
7.374903,7.850423,0.18732527,5.7030983,12.281503,0.7614333,0.81759727,0.0,0.0,0.0
6.990347,7.449539,0.3376912,6.250744,11.880788,0.69473475,0.7512157,0.0,0.0,0.0
4.6478915,4.857438,0.0,3.2711685,7.536808,0.10327631,0.0,0.0,0.3628257,0.0
9.579692,10.232025,1.1201298,8.873495,16.442476,1.3072746,1.59962,0.22058222,0.0,0.0
7.3610363,7.956122,0.50528914,6.5200586,12.562742,0.6151377,1.1330593,0.042717766,0.0,0.0
3.7834089,4.1152425,0.0,2.5952861,6.085217,0.0,0.0,0.0,0.09264091,0.0
6.009159,6.4318852,0.0,4.6490746,10.066752,0.24780041,0.29777914,0.0,0.0,0.0
7.4126434,7.986204,0.2504162,6.457071,12.590212,0.6181891,0.8304847,0.030703302,0.0,0.0
9.456683,10.027596,1.6831795,9.462726,16.16169,1.293004,2.0614004,0.25287625,0.0,0.0
6.057569,6.5079994,0.2544997,5.210383,10.120874,0.3737625,0.7081356,0.0,0.0,0.0
9.603941,10.356561,1.105168,9.511431,16.647196,1.0091572,1.554356,0.48348725,0.0,0.0
5.000906,5.35985,0.0,3.893822,8.233954,0.17115355,0.38149127,0.0,0.0,0.0
6.698922,7.1237717,0.0,4.756216,11.129565,0.49652702,0.5141758,0.0,0.0,0.0
9.642554,10.204773,1.3403829,8.697399,16.443806,1.5588453,1.5656562,0.3709221,0.0,0.0
6.869471,7.4794664,1.0731472,6.9645224,12.056064,0.92050284,1.5203335,0.43076217,0.0,0.0
10.1957445,11.048011,1.6142924,9.849625,17.860186,1.5669031,2.0856452,0.7781706,0.0,0.0
6.4992967,7.2580714,0.31902638,5.2923803,11.132073,0.59559673,1.0674238,0.0,0.0,0.0
9.486765,10.021837,0.0,8.781863,16.169073,0.28868395,0.43609583,0.0,0.18548423,0.0
6.4459443,6.8653407,0.06423474,5.6419616,10.9864855,0.44475842,0.70215154,0.06207568,0.092226475,0.0
8.076803,8.624967,0.5602429,7.1780295,13.754793,1.0522211,1.0753614,0.0,0.0,0.0
5.805828,6.1879277,0.0,4.7493715,9.623497,0.15291467,0.34689835,0.0,0.0,0.0
6.2332935,6.6518846,0.33782938,5.5840697,10.553331,0.47074366,0.8200722,0.0,0.0,0.0
6.0756607,6.470695,0.0,4.7632437,10.015453,0.16181701,0.24042304,0.0,0.0,0.0
6.144881,6.631667,0.07748837,5.2058196,10.328875,0.43824387,0.61654884,0.0,0.0,0.0
6.382567,6.9250593,0.6706395,5.998701,10.930738,1.0285172,1.1494974,0.2851122,0.0,0.0
7.691982,8.135748,0.6175112,6.815315,13.101255,1.0048862,1.1459217,0.03431868,0.0,0.0
5.9325733,6.315357,0.0,4.629331,9.822982,0.10308701,0.05719279,0.0,0.0,0.0
8.350015,9.070581,1.154739,8.044599,14.329612,1.3022618,1.6467209,0.27414557,0.0,0.0
6.9146185,7.64327,0.21199563,5.2795377,11.607697,0.4255708,0.8243019,0.0,0.0,0.0
6.003886,6.3213,0.274005,5.7016497,10.1321,0.328012,0.63055986,0.0,0.0,0.0
9.215341,9.818277,1.0302491,8.003977,15.91026,1.3094678,1.7082179,0.52829593,0.26807967,0.0
7.1420407,7.71789,0.0,5.780306,12.248973,0.3781588,0.81680286,0.0,0.33201292,0.0
5.827004,6.2173157,0.0,4.7616167,9.814773,0.37817365,0.2753766,0.0,0.0,0.0
5.6466846,6.1944995,0.0,4.181295,9.548858,0.45952743,0.3022224,0.0,0.0,0.0
8.368499,8.982934,0.0,7.8496804,14.412032,0.33868307,0.5086107,0.0,0.1309432,0.0
9.268328,10.297251,1.5991458,8.7353945,16.465824,1.8543768,2.3743382,0.6989926,0.0,0.0
7.992948,8.588727,0.6951729,7.2080607,13.858634,1.0982802,1.3839836,0.31149042,0.0,0.0
7.052659,7.5297832,0.35673055,6.582798,11.97652,0.4082806,0.87483436,0.0,0.0,0.0
7.28523,7.57446,0.83491445,6.7455096,12.060648,0.89065033,1.0677084,0.105806634,0.0,0.0
7.0448956,7.684575,0.15673247,5.218324,11.978987,0.79688394,0.82492244,0.0,0.0,0.0
5.5486403,6.0382137,0.0,3.556197,9.116676,0.0,0.0,0.0,0.0,0.0
6.639123,7.163211,0.28897536,5.738035,11.110717,0.5110147,0.8014538,0.0,0.0,0.0
7.14421,7.6182065,0.36594328,6.1613345,11.955189,0.6864402,0.8737244,0.0,0.0,0.0
6.1024175,6.6768374,0.7329588,5.4974656,10.655536,0.7313298,1.4780934,0.41305503,0.31791443,0.0
6.7427974,7.1977882,0.0,5.5254173,11.377282,0.4466073,0.22098617,0.0,0.090331495,0.0
7.3627944,7.8267,0.4332695,6.453296,12.569227,0.9070955,0.76665395,0.05014788,0.0,0.0
7.6522193,8.077754,0.06933377,5.663823,12.541729,0.65687615,0.6943831,0.0,0.0,0.0
5.643864,6.074686,0.1831567,5.1215796,9.610661,0.35730803,0.68380606,0.018841933,0.0,0.0
5.6980166,6.1600432,0.0,4.026266,9.2443695,0.0,0.018429894,0.0,0.0,0.0
6.958546,7.687295,0.31593454,5.7077003,12.099722,0.93391603,1.1127901,0.15887065,0.0,0.0
6.8848987,7.64062,0.5588306,5.902881,11.695113,0.5967962,1.1341591,0.0,0.0,0.0
7.6613317,8.116985,0.91849726,7.3249083,13.066305,1.0386691,1.2940013,0.13810883,0.0,0.0
8.239428,8.474563,1.9975007,8.173761,14.035559,1.7933614,2.0380113,0.96219826,0.0,0.0
7.6724515,8.185004,0.53612804,6.8759856,13.301144,0.96005195,0.9933112,0.21030456,0.0,0.0
5.779721,6.1810236,0.1096076,4.905552,9.622858,0.5589544,0.5400161,0.0,0.0,0.0
7.1581182,7.5769215,0.3708813,5.973186,12.203666,0.7001512,1.082264,0.08070496,0.045715746,0.0
6.7121596,7.1296997,0.59615636,6.07607,11.302611,0.7373284,1.1096549,0.0,0.0,0.0
8.781952,9.649366,0.23587364,7.2213745,15.146459,1.0297642,1.0511872,0.09920004,0.0,0.0
7.2790914,7.537059,0.44375247,6.5624094,12.27897,0.76827544,0.97836083,0.07661553,0.0,0.0
7.697535,8.335429,0.2791847,6.8484206,13.290988,0.53531665,0.9457168,0.0,0.0,0.0
6.995793,7.560505,0.008711703,5.86746,11.94528,0.45818466,0.73199904,0.0,0.0,0.0
8.011378,8.679965,0.58314395,7.0489235,13.80728,1.127341,1.3184736,0.26185775,0.0,0.0
6.903537,7.3915496,0.5688739,6.4110866,11.670386,0.63500994,1.0208706,0.0,0.0,0.0
8.409954,8.9300165,0.5140875,7.5136423,14.294939,0.87606734,0.92631185,0.0,0.0,0.0
7.0780272,7.623707,0.1576618,5.8928976,11.893624,0.34541333,0.7841033,0.0,0.0,0.0
6.7597747,7.225649,0.0,5.2352395,11.416951,0.3685463,0.5008071,0.0,0.37656635,0.0
6.910237,7.3764777,0.0,3.1856441,10.930073,0.52149314,0.04339345,0.0,0.0,0.0
10.016468,10.785636,0.8818701,9.122985,17.43473,1.3882334,1.4817711,0.105678126,0.0,0.0
6.686776,7.087037,0.015991949,5.963727,11.2576885,0.25858757,0.5046795,0.0,0.0,0.0
9.625613,10.376814,1.3947694,8.869825,16.652918,1.5358145,2.022257,0.49022466,0.0,0.0
6.560916,6.8884506,0.5485364,6.006643,10.909315,0.4836865,0.95078355,0.0,0.0,0.0
6.7509413,7.1399455,0.025960602,5.907052,11.316825,0.37914693,0.48447448,0.0,0.0,0.0
7.4886265,8.111144,0.6998123,6.430208,12.758951,0.80755943,1.3432343,0.0,0.0,0.0
6.056018,6.5869446,0.12594044,5.360196,10.347766,0.461963,0.7053275,0.0,0.0,0.0
8.313475,8.852587,0.37301907,7.460016,14.168443,0.9006403,0.9628487,0.0,0.0,0.0
9.549671,10.174603,1.5764489,9.182137,16.253206,1.7544343,1.9611092,0.24841905,0.0,0.0
5.792308,6.266969,0.0,2.961488,9.111323,0.042951718,0.0,0.0,0.0,0.0
7.4506893,8.044548,0.2955405,5.522574,12.381837,0.7470264,0.9034485,0.0,0.0,0.0
4.9388733,5.3444176,0.0,3.5449727,8.025776,0.0,0.008152012,0.0,0.0,0.0
4.735845,5.17412,0.0,2.5722327,7.527034,0.0,0.0,0.0,0.0,0.0
6.615034,6.9487166,0.64542216,5.996463,10.98027,0.6952106,0.98401743,0.0,0.0,0.0
6.4378934,6.8338146,0.08967512,5.708889,10.880066,0.37624633,0.50265163,0.0,0.0,0.0
8.263902,8.767271,0.26552254,6.703088,14.083614,1.2673693,0.89029896,0.15332842,0.0,0.0
6.9049177,7.567763,0.0,5.071346,11.715816,0.46217376,0.5073657,0.0,0.0,0.0
6.6960015,7.1175838,0.0,4.9010224,11.116499,0.26636282,0.3077865,0.0,0.0,0.0
7.7302485,8.184007,0.6905583,7.128562,13.084301,0.71987814,1.1479079,0.11212842,0.0,0.0
7.1157346,7.658325,0.83714926,6.9364185,12.1649475,0.8381865,1.2363163,0.058910344,0.0,0.0
7.135513,7.718875,0.029395066,5.6457505,12.101195,0.67005146,0.7238684,0.0,0.0,0.0
8.68977,9.127323,0.8316558,8.33561,14.616977,1.072871,1.1788635,0.066279486,0.0,0.0
7.5797405,7.9325123,0.53783786,6.6979175,12.717108,0.72607136,1.0239944,0.048781853,0.0,0.0
6.141057,6.4929733,0.0,4.3123336,10.109716,0.089322865,0.08488341,0.0,0.21564832,0.0
7.2014894,7.657917,0.7812443,7.0095677,12.249753,0.62719715,1.159409,0.090975955,0.0,0.0
4.563918,4.9130993,0.0,2.7946362,7.172364,0.0,0.0,0.0,0.0,0.0
6.294676,6.948886,0.0,4.0802207,10.355212,0.012592554,0.17512916,0.0,0.0,0.0
6.3963633,6.75048,0.49986845,6.15196,10.73876,0.5739033,0.84378093,0.0,0.0,0.0
6.226097,6.631437,0.105841346,5.5197115,10.562456,0.3690099,0.64966214,0.0,0.0,0.0
8.964062,9.464581,1.4362501,8.498297,15.350807,1.475852,1.9093915,0.40825605,0.0,0.0
5.4969206,5.7402387,0.0,4.440467,9.047895,0.18979526,0.19969843,0.0,0.03035551,0.0
6.1909695,6.7919254,0.0,4.2824607,10.114246,0.0,0.13984516,0.0,0.0,0.0
6.3597603,6.679603,0.052755468,5.462354,10.517625,0.41630483,0.49205607,0.0,0.0,0.0
5.0303135,5.3138328,0.0,4.4458504,8.497277,0.23475358,0.2932315,0.0,0.28527513,0.0
6.9115567,7.395839,0.0,5.361274,11.715706,0.4900459,0.55423385,0.0,0.0,0.0
6.384756,6.7356105,0.0030669346,5.5617833,10.559231,0.41224092,0.43649018,0.0,0.0,0.0
5.6435275,5.976305,0.0,4.1117992,9.222799,0.20186001,0.2210942,0.0,0.0,0.0
7.1030707,7.5166397,0.29598048,6.069287,11.926681,0.78665406,0.87060136,0.025426228,0.0,0.0
5.7541304,6.2203536,0.0,3.5807793,9.285659,0.0,0.0,0.0,0.0,0.0
6.1155076,6.3053527,0.4957438,5.614878,10.223702,0.62746614,0.62674713,0.18239547,0.0,0.0
5.3465376,5.6445765,0.0,4.371327,8.779172,0.045161128,0.12494996,0.0,0.0,0.0
5.9854918,6.4140577,0.0,4.256993,10.072968,0.6867987,0.30280328,0.0,0.0,0.0
7.6702476,8.359811,0.6166554,6.4942417,13.252281,1.1858864,1.2840106,0.0,0.0,0.0
5.5631804,5.9590244,0.15519175,4.731281,9.3495455,0.2713233,0.72359073,0.0,0.04870015,0.0
10.714035,11.518731,1.9707408,10.5274725,18.719618,1.905966,2.3851461,0.54503435,0.0,0.0
6.8795247,7.533119,0.0,5.274655,11.478236,0.13632318,0.34293777,0.0,0.0,0.0
7.5664763,8.080245,0.3711591,6.6867194,12.755335,0.6461836,0.8857723,0.0,0.0,0.0
8.056706,8.617602,0.881922,7.55754,13.653542,1.023077,1.3018736,0.037854794,0.0,0.0
7.2508407,7.7303524,0.3709027,6.4465885,12.496374,0.9613072,1.0255597,0.18811798,0.0,0.0
7.3783584,7.8368974,0.24110487,6.089412,12.311849,0.50275797,0.84901935,0.0,0.0,0.0
9.544844,9.996244,0.90349346,7.7714915,16.221594,1.6755583,1.6068043,0.50913405,0.0,0.0
9.012129,9.52086,0.84593856,8.279647,15.323052,0.9801765,1.3611135,0.19417894,0.0,0.0
8.411717,8.935074,0.9354493,8.210139,14.276246,0.943211,1.3371865,0.054023188,0.0,0.0
8.106906,8.62778,0.69683385,7.719088,13.726364,0.8684996,1.0746697,0.0,0.0,0.0
6.185166,6.6138654,0.0,5.0005054,10.313908,0.29471064,0.38804644,0.0,0.0,0.0
7.7827077,8.385604,0.8395448,7.114934,13.269155,1.0012832,1.308332,0.0,0.0,0.0
4.0468683,4.428109,0.1884987,3.3806486,6.671552,0.13768241,0.6117553,0.0,0.0,0.0
5.553809,5.8088503,0.0,4.3541584,8.95544,0.036809042,0.0,0.0,0.0,0.0
5.725309,6.3307133,0.0,4.4477015,9.703717,0.37696254,0.5392452,0.0,0.0,0.0
7.4596257,8.023655,0.053810827,5.5545516,12.53763,0.6400224,0.81801236,0.0,0.0,0.0
7.353147,7.9035482,0.4800576,6.247875,12.4924345,0.6282194,1.1400374,0.0,0.0,0.0
5.5058618,5.9428635,0.0,4.2167163,9.214525,0.23799029,0.5121752,0.0,0.22976018,0.0
10.731382,11.721146,1.7547972,10.797123,18.911835,1.5930161,2.3990312,0.5594436,0.0,0.0
7.39849,8.060396,0.45644057,6.5223513,12.892767,0.90166074,1.0385858,0.04074001,0.0,0.0
6.987157,7.419374,0.0,5.7589774,11.780051,0.3736046,0.16779433,0.0,0.0,0.0
10.035219,10.708623,1.2764424,9.181537,17.23912,1.4843745,1.532386,0.22094381,0.0,0.0
6.4683266,6.907214,0.24286842,5.6157646,10.946431,0.37218815,0.83580583,0.0,0.0,0.0
6.0764456,6.5308695,0.5152764,5.915686,10.3556185,0.3728189,0.9267053,0.0,0.0,0.0
7.5743833,8.070435,0.39173523,6.8929405,12.907733,0.5671476,0.97420365,0.019667957,0.0,0.0
10.091168,10.765407,0.8688524,9.909628,17.453358,0.8589662,1.3405871,0.26100352,0.0,0.0
5.406417,5.7840695,0.0,4.381257,9.000063,0.2657845,0.17316313,0.0,0.0,0.0
7.1207986,7.513794,0.21089035,6.3545938,11.835043,0.48095125,0.64767283,0.0,0.0,0.0
6.464786,7.039096,0.3187957,5.468151,11.015815,0.6449841,0.9636465,0.0,0.0,0.0
9.378651,10.133015,0.92140955,8.625318,16.380816,1.3734205,1.6335388,0.09595996,0.0,0.0
5.418366,5.789827,0.0,3.1632123,8.644201,0.21172994,0.18738241,0.0,0.122503966,0.0
6.7751966,7.3695726,0.22887811,5.37927,11.464284,0.5303881,0.8986365,0.0,0.0,0.0
6.325944,6.9515867,0.0,4.5933805,10.693323,0.500718,0.27455935,0.0,0.0,0.0
7.0488725,7.486575,0.0,5.8456903,11.96106,0.62228036,0.5090581,0.0,0.0046411417,0.0
8.070171,8.781841,0.76142085,7.29115,14.269945,1.102592,1.5261221,0.62531334,0.6762104,0.0
6.461006,6.7173257,0.65081733,6.045072,10.706015,0.7246178,0.9205766,0.0,0.0,0.0
6.833973,7.302781,0.15306568,5.917642,11.610632,0.610307,0.7842112,0.0,0.0,0.0
8.64701,9.200601,0.78335077,8.376594,14.86664,0.9166897,1.2118845,0.15392281,0.0,0.0
6.411273,6.9973135,1.1690696,6.4895883,11.147561,0.8828152,1.5769932,0.344478,0.0,0.0
6.7540703,7.261556,0.0,5.094351,11.414842,0.68496406,0.4286629,0.0,0.0,0.0
7.329952,7.774886,0.6432455,6.9567785,12.634693,0.7341237,1.0577407,0.3490221,0.3289667,0.0
10.364934,10.990732,1.2881614,9.9421015,17.799446,1.5840361,1.7764505,0.3772319,0.0,0.0
8.015714,8.524592,0.42518485,7.237209,13.532029,0.84876764,0.97439474,0.0017775409,0.0,0.0
6.6016445,7.232501,0.0,5.003127,11.302448,0.57507885,0.67523414,0.0,0.32817817,0.0
5.8301597,6.0975246,0.0,4.786386,9.70655,0.4174015,0.27289268,0.0,0.0,0.0
6.989499,7.3840237,0.0,6.1319304,11.838582,0.30865744,0.43188274,0.0,0.0,0.0
5.2261305,5.8175235,0.0,3.5293822,8.628178,0.016001567,0.17060356,0.0,0.0,0.0
6.613199,7.2423906,0.0,4.8488536,11.240318,0.45638067,0.5070112,0.0,0.0,0.0
6.0133853,6.3868113,0.14202383,5.4854813,10.231196,0.34058183,0.59050053,0.0,0.0,0.0
7.5274067,8.227182,1.1631057,7.623161,13.118073,0.9193705,1.6487315,0.34670845,0.0,0.0
6.362609,6.777747,0.30553636,5.899123,10.893809,0.56078535,0.7942095,0.094328225,0.0,0.0
6.083533,6.274636,0.45760345,5.1699123,10.002424,0.79190564,0.8105485,0.0045983754,0.0,0.0
9.08136,9.554033,1.5723219,8.907115,15.502602,1.2097504,1.9782035,0.32032397,0.0,0.0
8.392004,9.04541,0.95097226,7.443483,14.487355,1.2937996,1.5701165,0.049412254,0.0,0.0
8.048586,8.555607,0.6368865,7.966254,13.662992,0.72905415,0.9981254,0.0,0.0,0.0
5.347749,5.6568074,0.0,4.3294954,8.760829,0.0,0.15867788,0.0,0.0,0.0
5.2868624,5.5085945,0.088902555,4.6173744,8.883279,0.3519454,0.532156,0.124003395,0.43063134,0.0
8.8229065,9.546395,0.92488176,7.866916,15.399127,1.5079744,1.494865,0.15068576,0.0,0.0
7.6011643,8.090808,0.23365363,6.5834064,12.91488,0.7399812,0.77344644,0.0,0.0,0.0
10.177516,10.816648,1.0712762,10.04447,17.48452,1.2006664,1.5527414,0.12320462,0.0,0.0
7.4963484,7.815326,0.15987566,6.733402,12.541099,0.5068709,0.5711502,0.0,0.0,0.0
5.2965536,5.6833615,0.021470957,4.506123,8.879456,0.26664442,0.4972304,0.0,0.0,0.0
6.1223063,6.5459476,0.23576653,5.6513042,10.234286,0.3337443,0.61128634,0.0,0.0,0.0
6.1190886,6.507845,0.18336862,5.3006864,10.213806,0.3290534,0.66349244,0.0,0.0,0.0
6.0720963,6.310712,0.6977836,5.6950216,10.163241,0.75102067,0.9419213,0.20556554,0.0,0.0
6.8422804,7.324187,0.0,4.9998775,11.390066,0.5154824,0.5091588,0.0,0.0,0.0
6.013753,6.3654513,0.036688693,5.4061675,10.015303,0.28567737,0.4152046,0.0,0.0,0.0
6.4103856,6.970893,0.0,4.5671163,10.580356,0.43110478,0.2998158,0.0,0.0,0.0
6.745142,7.3276186,0.5393971,6.000768,11.568032,0.73862785,1.1844321,0.16981809,0.0,0.0
6.3663445,6.803086,0.4586298,5.651874,10.732528,0.58345765,0.960887,0.0,0.0,0.0
6.444724,6.864131,0.0,4.889345,10.680276,0.16614974,0.53254235,0.0,0.0,0.0
9.2964945,9.758653,2.0821514,9.237586,15.976999,1.9353716,2.275363,0.809495,0.0,0.0
6.6956797,7.2382264,0.86346203,6.4626245,11.360352,0.81876534,1.2281959,0.0,0.0,0.0
5.754429,6.437492,0.5614562,5.475912,10.068538,0.49341345,1.1435934,0.10490382,0.0,0.0
6.1971126,6.6574364,0.0,4.2763,10.0892515,0.0,0.000315208,0.0,0.0,0.0
6.626184,6.98414,0.33247638,6.253114,11.037098,0.4747076,0.6422786,0.0,0.0,0.0
7.353261,7.7698407,0.3250315,6.085755,12.196081,0.84643304,0.7429983,0.0,0.0,0.0
